Timestamp,TC_b2s3m6_inlet,TC_b2s3m4_outlet,Qs3m654(W),,,,,time,,ics_envelopecassette1.ics_stack1.ics_module3.modulereceiver1.ThermalGen.Q_flow
2:28 PM,47.03395015,57.4466978,36.68510702,,,,,28562102.05,13:55:02,25.21167896
2:28 PM,47.10134246,57.45944033,36.57509965,,,,,28562102.5,13:55:03,25.21169421
2:29 PM,47.15782629,57.48608802,36.49012985,,,,,28562102.5,13:55:03,24.91425984
2:29 PM,47.22153265,57.5269375,36.57192169,,,,,28562106.44,13:55:06,24.91423359
2:29 PM,47.25503349,57.58428295,36.60523019,,,,,28562106.44,13:55:06,24.91423359
2:29 PM,47.27331531,57.61268149,36.70000579,,,,,28562112.3,13:55:12,24.91420929
2:29 PM,47.3000371,57.66663725,36.63932585,,,,,28562112.99,13:55:13,24.91420614
2:29 PM,47.32695233,57.67728656,36.64966057,,,,,28562112.99,13:55:13,24.55480705
2:30 PM,47.33305205,57.6872092,36.60961666,,,,,28562116.17,13:55:16,24.55463029
2:30 PM,47.36291891,57.70644111,36.61261548,,,,,28562116.17,13:55:16,24.55463029
2:30 PM,47.40182791,57.74619738,36.5438158,,,,,28562122.54,13:55:23,24.55430155
2:30 PM,47.44246032,57.76739143,36.51505072,,,,,28562123.5,13:55:23,24.55425818
2:30 PM,47.45247019,57.76927414,36.48546552,,,,,28562123.5,13:55:23,24.57078191
2:30 PM,47.46721183,57.7756569,36.46445371,,,,,28562126.17,13:55:26,24.57068126
2:31 PM,47.52436745,57.82687594,36.45792163,,,,,28562126.17,13:55:26,24.57068126
2:31 PM,47.55634365,57.85700659,36.43228196,,,,,28562132.79,13:55:33,24.57055028
2:31 PM,47.58088482,57.87430365,36.44799037,,,,,28562133.96,13:55:34,24.57054328
2:31 PM,47.63347525,57.93133226,36.35927451,,,,,28562133.96,13:55:34,25.23148594
2:31 PM,47.6727232,57.94551482,36.38791029,,,,,28562136.17,13:55:36,25.23169782
2:31 PM,47.68995323,57.97083547,36.29039473,,,,,28562136.17,13:55:36,25.23169782
2:32 PM,47.73612571,57.98945633,36.2639974,,,,,28562142.32,13:55:42,25.23230189
2:32 PM,47.75336238,57.99923481,36.30217645,,,,,28562142.32,13:55:42,25.44298418
2:32 PM,47.77717066,58.03383004,36.14568162,,,,,28562143.03,13:55:43,25.4430785
2:32 PM,47.81563031,58.02807432,36.20055443,,,,,28562146.2,13:55:46,25.44348839
2:32 PM,47.8527638,58.08071133,36.30332916,,,,,28562146.2,13:55:46,25.44348839
2:32 PM,47.87827303,58.13525809,36.33424728,,,,,28562152.82,13:55:53,25.44428662
2:33 PM,47.921323,58.18704353,36.39158803,,,,,28562152.82,13:55:53,25.39884302
2:33 PM,47.940068,58.22198933,36.34437546,,,,,28562153.28,13:55:53,25.39889172
2:33 PM,47.97728424,58.24586634,36.34019118,,,,,28562156.17,13:55:56,25.39919746
2:33 PM,48.0237623,58.2911622,36.36956455,,,,,28562156.17,13:55:56,25.39919746
2:33 PM,48.05550868,58.3312076,36.31119619,,,,,28562163.29,13:56:03,25.39990243
2:33 PM,48.09225068,58.35145846,36.31100673,,,,,28562163.29,13:56:03,25.23877748
2:34 PM,48.13831485,58.39746909,36.33412834,,,,,28562163.52,13:56:04,25.23879279
2:34 PM,48.13938668,58.4050736,36.35078182,,,,,28562166.17,13:56:06,25.23896428
2:34 PM,48.16205064,58.43244276,36.17932717,,,,,28562166.17,13:56:06,25.23896428
2:34 PM,48.16300655,58.38495662,36.17287741,,,,,28562173.73,13:56:14,25.23935289
2:34 PM,48.18055192,58.40067971,36.16728669,,,,,28562173.73,13:56:14,25.27240491
2:34 PM,48.18270533,58.40125354,36.13927589,,,,,28562173.77,13:56:14,25.27240691
2:35 PM,48.2079766,58.41861076,35.93254759,,,,,28562176.2,13:56:16,25.2725097
2:35 PM,48.25708851,58.40931455,35.85506757,,,,,28562176.2,13:56:16,25.2725097
2:35 PM,48.29101882,58.421354,35.41152092,,,,,28562182.09,13:56:22,25.2727087
2:35 PM,48.33560342,58.34062084,35.6633008,,,,,28562182.09,13:56:22,25.31815578
2:35 PM,48.39607453,58.47222875,35.81868061,,,,,28562184.02,13:56:24,25.31822767
2:35 PM,48.42818118,58.54823574,35.93185681,,,,,28562186.17,13:56:26,25.3183111
2:36 PM,48.44272915,58.59476003,35.96752753,,,,,28562186.17,13:56:26,25.3183111
2:36 PM,48.50099795,58.66310707,35.83272312,,,,,28562192.57,13:56:33,25.31861631
2:36 PM,48.5153447,58.63936677,35.80953247,,,,,28562192.57,13:56:33,25.2731684
2:36 PM,48.53450917,58.65197905,35.71062363,,,,,28562194.26,13:56:34,25.27325536
